Location ,Time of Day,Day ,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day ,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day ,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level
A,Morn,1,59.16,,A,Noon,1,76.76,,A,Afternoon,1,69.8,,A,Morn,2,60.7566372,,A,Noon,2,67.508,,A,Afternoon,2,72.3882353,,A,Morn,3,54.1313726,,A,Noon,3,70.35,,A,Afternoon,3,69.3444444,,A,Morn,4,44.8313726,,A,Noon,4,70.0173077,,A,Afternoon,4,62.8714286,,B,Morn,1,77.3339286,,B,Noon,1,73.0773585,,B,Afternoon,1,66.2074074,,B,Morn,2,57.9117647,,B,Noon,2,65.6127273,,B,Afternoon,2,65.4679245,,B,Morn,3,63.5555556,,B,Noon,3,65.3226415,,B,Afternoon,3,67.5557692,,B,Morn,4,70.6818182,,B,Noon,4,86.2709091,,B,Afternoon,4,66.4924528,,C,Morn,1,44.425,,C,Noon,1,66.4411765,,C,Afternoon,1,70.1846154,,C,Morn,2,41.1489796,,C,Noon,2,57.6425926,,C,Afternoon,2,55.7411765,,C,Morn,3,49.4709091,,C,Noon,3,53.0346154,,C,Afternoon,3,49.2634615,,C,Morn,4,44.1076923,,C,Noon,4,38.7461539,,C,Afternoon,4,27.7519231
A,Morn,1,58.78,,A,Noon,1,76.76,,A,Afternoon,1,70.05,,A,Morn,2,63.1752212,,A,Noon,2,65.062,,A,Afternoon,2,71.4058824,,A,Morn,3,53.7686275,,A,Noon,3,73.0538462,,A,Afternoon,3,69.1777778,,A,Morn,4,51.6098039,,A,Noon,4,73.9826923,,A,Afternoon,4,62.375,,B,Morn,1,77.8732143,,B,Noon,1,70.6377359,,B,Afternoon,1,66.3814815,,B,Morn,2,55.5509804,,B,Noon,2,63.7345455,,B,Afternoon,2,67.8698113,,B,Morn,3,58.4388889,,B,Noon,3,65.109434,,B,Afternoon,3,66.6596154,,B,Morn,4,77.8890909,,B,Noon,4,85.4363636,,B,Afternoon,4,67.0075472,,C,Morn,1,47.7538462,,C,Noon,1,66.3823529,,C,Afternoon,1,61.9269231,,C,Morn,2,41.7938776,,C,Noon,2,59.05,,C,Afternoon,2,59.6333333,,C,Morn,3,49.4145455,,C,Noon,3,53.9653846,,C,Afternoon,3,50.6903846,,C,Morn,4,44.7884615,,C,Noon,4,44.6153846,,C,Afternoon,4,29.1403846
A,Morn,1,59.14,,A,Noon,1,76.76,,A,Afternoon,1,69.65,,A,Morn,2,63.4256637,,A,Noon,2,63.074,,A,Afternoon,2,68.945098,,A,Morn,3,53.9568628,,A,Noon,3,67.6326923,,A,Afternoon,3,65.7314815,,A,Morn,4,51.8882353,,A,Noon,4,76.7153846,,A,Afternoon,4,62.0482143,,B,Morn,1,77.9053571,,B,Noon,1,71.1528302,,B,Afternoon,1,66.4796296,,B,Morn,2,54.0647059,,B,Noon,2,64.2927273,,B,Afternoon,2,66.6264151,,B,Morn,3,58.4388889,,B,Noon,3,64.0283019,,B,Afternoon,3,72.4942308,,B,Morn,4,75.2,,B,Noon,4,89.4690909,,B,Afternoon,4,66.2358491,,C,Morn,1,43.8365385,,C,Noon,1,68.1431373,,C,Afternoon,1,57.8288462,,C,Morn,2,39.0795918,,C,Noon,2,59.3759259,,C,Afternoon,2,59.754902,,C,Morn,3,47.3909091,,C,Noon,3,53.3596154,,C,Afternoon,3,50.8019231,,C,Morn,4,44.6153846,,C,Noon,4,42.0961539,,C,Afternoon,4,36.6461539
A,Morn,1,59.3,,A,Noon,1,76.76,,A,Afternoon,1,72.05,,A,Morn,2,62.2663717,,A,Noon,2,62.976,,A,Afternoon,2,64.5882353,,A,Morn,3,52.2941177,,A,Noon,3,69.3923077,,A,Afternoon,3,64.0092593,,A,Morn,4,51.3019608,,A,Noon,4,71.4769231,,A,Afternoon,4,60.375,,B,Morn,1,76.6071429,,B,Noon,1,71.1867925,,B,Afternoon,1,66.6388889,,B,Morn,2,54.8784314,,B,Noon,2,61.9545455,,B,Afternoon,2,64.3981132,,B,Morn,3,62.0722222,,B,Noon,3,63.3132076,,B,Afternoon,3,65.05,,B,Morn,4,72.5054546,,B,Noon,4,68.8145455,,B,Afternoon,4,66.3075472,,C,Morn,1,43.2903846,,C,Noon,1,68.1686275,,C,Afternoon,1,58.9442308,,C,Morn,2,37.0938776,,C,Noon,2,62.2740741,,C,Afternoon,2,55.2509804,,C,Morn,3,46.9818182,,C,Noon,3,53.0480769,,C,Afternoon,3,50.6903846,,C,Morn,4,44.6923077,,C,Noon,4,39.9,,C,Afternoon,4,28.6019231
A,Morn,1,59.46,,A,Noon,1,76.76,,A,Afternoon,1,74.6,,A,Morn,2,59.1893805,,A,Noon,2,66.562,,A,Afternoon,2,59.772549,,A,Morn,3,54.0764706,,A,Noon,3,66.4423077,,A,Afternoon,3,62.2592593,,A,Morn,4,48.8352941,,A,Noon,4,70.8211539,,A,Afternoon,4,60.2392857,,B,Morn,1,77.1928571,,B,Noon,1,70.2509434,,B,Afternoon,1,65.5351852,,B,Morn,2,55.5039216,,B,Noon,2,65.6854546,,B,Afternoon,2,63.8301887,,B,Morn,3,58.8166667,,B,Noon,3,65.2301887,,B,Afternoon,3,66.9634615,,B,Morn,4,74.6036364,,B,Noon,4,67.42,,B,Afternoon,4,65.6433962,,C,Morn,1,44.5288462,,C,Noon,1,70.227451,,C,Afternoon,1,58.8615385,,C,Morn,2,38.5591837,,C,Noon,2,60.3351852,,C,Afternoon,2,55.4215686,,C,Morn,3,46.2672727,,C,Noon,3,53.4615385,,C,Afternoon,3,44.4076923,,C,Morn,4,45.4826923,,C,Noon,4,42.6865385,,C,Afternoon,4,30.1384615
A,Morn,1,57.92,,A,Noon,1,76.76,,A,Afternoon,1,79,,A,Morn,2,59.2292035,,A,Noon,2,66.43,,A,Afternoon,2,61.845098,,A,Morn,3,55.4941177,,A,Noon,3,71.2519231,,A,Afternoon,3,62.0685185,,A,Morn,4,47.345098,,A,Noon,4,72.6807692,,A,Afternoon,4,58.7517857,,B,Morn,1,77.0517857,,B,Noon,1,73.4188679,,B,Afternoon,1,66.962963,,B,Morn,2,57.4862745,,B,Noon,2,66.3963636,,B,Afternoon,2,64.2698113,,B,Morn,3,61.3,,B,Noon,3,63.6169811,,B,Afternoon,3,64.2480769,,B,Morn,4,74.7272727,,B,Noon,4,69.6545455,,B,Afternoon,4,66.6830189,,C,Morn,1,43.7846154,,C,Noon,1,67.6235294,,C,Afternoon,1,58.9326923,,C,Morn,2,38.7204082,,C,Noon,2,57.8037037,,C,Afternoon,2,56.3843137,,C,Morn,3,46.3545455,,C,Noon,3,53.4961539,,C,Afternoon,3,44.8557692,,C,Morn,4,44.1538462,,C,Noon,4,45.7769231,,C,Afternoon,4,30.2442308
A,Morn,1,59.74,,A,Noon,1,76.76,,A,Afternoon,1,75.55,,A,Morn,2,57.361062,,A,Noon,2,62.436,,A,Afternoon,2,65.2294118,,A,Morn,3,55.1431373,,A,Noon,3,72.3692308,,A,Afternoon,3,60.9037037,,A,Morn,4,41.4470588,,A,Noon,4,72.1307692,,A,Afternoon,4,59.6910714,,B,Morn,1,78.4053571,,B,Noon,1,72.8433962,,B,Afternoon,1,68.1537037,,B,Morn,2,53.7745098,,B,Noon,2,64.3727273,,B,Afternoon,2,67.6509434,,B,Morn,3,63.4722222,,B,Noon,3,63.9113208,,B,Afternoon,3,63.9288462,,B,Morn,4,73.5818182,,B,Noon,4,72.5436364,,B,Afternoon,4,67.9622642,,C,Morn,1,43.1038462,,C,Noon,1,69.4627451,,C,Afternoon,1,58.7653846,,C,Morn,2,40.7183674,,C,Noon,2,56.9481482,,C,Afternoon,2,58.7568628,,C,Morn,3,47.1563636,,C,Noon,3,54.1711539,,C,Afternoon,3,46.1711539,,C,Morn,4,44.9307692,,C,Noon,4,43.7634615,,C,Afternoon,4,27.6038462
A,Morn,1,57.3,,A,Noon,1,76.76,,A,Afternoon,1,75.35,,A,Morn,2,55.7088496,,A,Noon,2,64.348,,A,Afternoon,2,64.9137255,,A,Morn,3,51.9117647,,A,Noon,3,65.0307692,,A,Afternoon,3,61.8166667,,A,Morn,4,45.6431373,,A,Noon,4,76.9519231,,A,Afternoon,4,59.5660714,,B,Morn,1,78.1,,B,Noon,1,71.3886793,,B,Afternoon,1,67.4981482,,B,Morn,2,55.8156863,,B,Noon,2,61.4781818,,B,Afternoon,2,67.545283,,B,Morn,3,62.5833333,,B,Noon,3,61.6716981,,B,Afternoon,3,62.9346154,,B,Morn,4,78.2672727,,B,Noon,4,77.8654546,,B,Afternoon,4,66.6698113,,C,Morn,1,43.1615385,,C,Noon,1,68.8980392,,C,Afternoon,1,60.5961539,,C,Morn,2,40.4959184,,C,Noon,2,54.0722222,,C,Afternoon,2,55.554902,,C,Morn,3,47.1127273,,C,Noon,3,53.7942308,,C,Afternoon,3,45.0288462,,C,Morn,4,45.0903846,,C,Noon,4,43.8307692,,C,Afternoon,4,26.7134615
A,Morn,1,58.36,,A,Noon,1,76.76,,A,Afternoon,1,70.75,,A,Morn,2,55.2380531,,A,Noon,2,65.92,,A,Afternoon,2,60.1784314,,A,Morn,3,52.5941177,,A,Noon,3,66.4903846,,A,Afternoon,3,60.9555556,,A,Morn,4,48.8862745,,A,Noon,4,78.0807692,,A,Afternoon,4,58.5910714,,B,Morn,1,79.4803571,,B,Noon,1,70.2735849,,B,Afternoon,1,67.9388889,,B,Morn,2,55.7941177,,B,Noon,2,65.1836364,,B,Afternoon,2,67.7358491,,B,Morn,3,62.2981482,,B,Noon,3,63.245283,,B,Afternoon,3,60.7730769,,B,Morn,4,77.4836364,,B,Noon,4,74.8436364,,B,Afternoon,4,66.2811321,,C,Morn,1,45.1,,C,Noon,1,67.8215686,,C,Afternoon,1,61.6461539,,C,Morn,2,42.1163265,,C,Noon,2,55.8833333,,C,Afternoon,2,54.9470588,,C,Morn,3,45.8618182,,C,Noon,3,53.625,,C,Afternoon,3,53.7096154,,C,Morn,4,42.5730769,,C,Noon,4,43.2288462,,C,Afternoon,4,26.2480769
A,Morn,1,59.68,,A,Noon,1,76.76,,A,Afternoon,1,71.35,,A,Morn,2,53.6230089,,A,Noon,2,63.852,,A,Afternoon,2,63.5960784,,A,Morn,3,53.3392157,,A,Noon,3,75.3596154,,A,Afternoon,3,61.4296296,,A,Morn,4,45.2980392,,A,Noon,4,73.9769231,,A,Afternoon,4,59.0946429,,B,Morn,1,73.7821429,,B,Noon,1,69.3660377,,B,Afternoon,1,67.137037,,B,Morn,2,57.1019608,,B,Noon,2,61.7545455,,B,Afternoon,2,71.4377359,,B,Morn,3,61.0796296,,B,Noon,3,64.2924528,,B,Afternoon,3,60.6596154,,B,Morn,4,74.7509091,,B,Noon,4,82.8836364,,B,Afternoon,4,65.6132076,,C,Morn,1,45.3480769,,C,Noon,1,68.5823529,,C,Afternoon,1,59.8692308,,C,Morn,2,39.5734694,,C,Noon,2,55.9925926,,C,Afternoon,2,56.5058824,,C,Morn,3,46.14,,C,Noon,3,53.2634615,,C,Afternoon,3,51.625,,C,Morn,4,45.1942308,,C,Noon,4,40.9403846,,C,Afternoon,4,28.1865385
A,Morn,1,56.42,,A,Noon,1,76.76,,A,Afternoon,1,74.4,,A,Morn,2,55.3690266,,A,Noon,2,63.666,,A,Afternoon,2,62.3078431,,A,Morn,3,55.0588235,,A,Noon,3,77.7596154,,A,Afternoon,3,54.3851852,,A,Morn,4,45.5745098,,A,Noon,4,74.1384615,,A,Afternoon,4,60.6142857,,B,Morn,1,74.6142857,,B,Noon,1,67.7358491,,B,Afternoon,1,66.1759259,,B,Morn,2,58.7019608,,B,Noon,2,64.9509091,,B,Afternoon,2,71.0716981,,B,Morn,3,64.1148148,,B,Noon,3,61.0849057,,B,Afternoon,3,58.2711539,,B,Morn,4,71.7436364,,B,Noon,4,73.2254546,,B,Afternoon,4,67.0075472,,C,Morn,1,48.7403846,,C,Noon,1,66.5509804,,C,Afternoon,1,59.2788462,,C,Morn,2,39.8122449,,C,Noon,2,58.0425926,,C,Afternoon,2,57.9,,C,Morn,3,39.9454546,,C,Noon,3,53.8480769,,C,Afternoon,3,46.8403846,,C,Morn,4,49.0961539,,C,Noon,4,42.6480769,,C,Afternoon,4,27.45
A,Morn,1,58.08,,A,Noon,1,76.76,,A,Afternoon,1,73,,A,Morn,2,61.6,,A,Noon,2,63.562,,A,Afternoon,2,64.354902,,A,Morn,3,57.8078431,,A,Noon,3,72.3846154,,A,Afternoon,3,50.1314815,,A,Morn,4,43.6627451,,A,Noon,4,81.0403846,,A,Afternoon,4,61.325,,B,Morn,1,75.5464286,,B,Noon,1,69.8018868,,B,Afternoon,1,66.8111111,,B,Morn,2,54.6490196,,B,Noon,2,69.3963636,,B,Afternoon,2,71.7962264,,B,Morn,3,61.4055556,,B,Noon,3,64.5886793,,B,Afternoon,3,57.4576923,,B,Morn,4,76,,B,Noon,4,79.3254546,,B,Afternoon,4,66.7301887,,C,Morn,1,50,,C,Noon,1,65.6745098,,C,Afternoon,1,57.9884615,,C,Morn,2,37.5387755,,C,Noon,2,63.9296296,,C,Afternoon,2,55.6156863,,C,Morn,3,33.1781818,,C,Noon,3,59.875,,C,Afternoon,3,44.2403846,,C,Morn,4,45.1134615,,C,Noon,4,41.8596154,,C,Afternoon,4,26.3634615
A,Morn,1,56,,A,Noon,1,76.76,,A,Afternoon,1,69.1,,A,Morn,2,56.1486726,,A,Noon,2,64.586,,A,Afternoon,2,65.4627451,,A,Morn,3,56.3529412,,A,Noon,3,69.3192308,,A,Afternoon,3,52.0907407,,A,Morn,4,41.2509804,,A,Noon,4,79.2365385,,A,Afternoon,4,60.675,,B,Morn,1,75.6625,,B,Noon,1,68.5037736,,B,Afternoon,1,67.7666667,,B,Morn,2,53.5705882,,B,Noon,2,67.2327273,,B,Afternoon,2,67.5830189,,B,Morn,3,63.7037037,,B,Noon,3,66.4698113,,B,Afternoon,3,59.1480769,,B,Morn,4,78.0818182,,B,Noon,4,74.6690909,,B,Afternoon,4,66.3490566,,C,Morn,1,46.0019231,,C,Noon,1,65.7882353,,C,Afternoon,1,58.8538462,,C,Morn,2,37.8081633,,C,Noon,2,59.0333333,,C,Afternoon,2,56.5372549,,C,Morn,3,34.3072727,,C,Noon,3,58.0403846,,C,Afternoon,3,51.5807692,,C,Morn,4,45.3211539,,C,Noon,4,38.2480769,,C,Afternoon,4,32.0173077
A,Morn,1,59.82,,A,Noon,1,76.76,,A,Afternoon,1,70.5,,A,Morn,2,56.1699115,,A,Noon,2,65.866,,A,Afternoon,2,69.227451,,A,Morn,3,59.7215686,,A,Noon,3,69.4038462,,A,Afternoon,3,54.5611111,,A,Morn,4,42.3058824,,A,Noon,4,70.7538462,,A,Afternoon,4,58.9642857,,B,Morn,1,75.9357143,,B,Noon,1,70.4056604,,B,Afternoon,1,65.4037037,,B,Morn,2,57.054902,,B,Noon,2,66.6636364,,B,Afternoon,2,70.5339623,,B,Morn,3,61.0277778,,B,Noon,3,65.0660377,,B,Afternoon,3,60.1346154,,B,Morn,4,75.2636364,,B,Noon,4,74.5472727,,B,Afternoon,4,67.4584906,,C,Morn,1,44.7557692,,C,Noon,1,69.0470588,,C,Afternoon,1,59.6480769,,C,Morn,2,38.7755102,,C,Noon,2,56.8259259,,C,Afternoon,2,56.2,,C,Morn,3,42.6490909,,C,Noon,3,54.2134615,,C,Afternoon,3,49.5134615,,C,Morn,4,48.2730769,,C,Noon,4,43.4057692,,C,Afternoon,4,31.2634615
A,Morn,1,59.22,,A,Noon,1,76.76,,A,Afternoon,1,69.1,,A,Morn,2,52.8946903,,A,Noon,2,64.86,,A,Afternoon,2,64.3333333,,A,Morn,3,61.4647059,,A,Noon,3,69.8288462,,A,Afternoon,3,56.5037037,,A,Morn,4,42.5647059,,A,Noon,4,72.0038462,,A,Afternoon,4,60.1803571,,B,Morn,1,84.6928571,,B,Noon,1,69.6490566,,B,Afternoon,1,66.55,,B,Morn,2,54.7803922,,B,Noon,2,64.8236364,,B,Afternoon,2,66.4830189,,B,Morn,3,62.4148148,,B,Noon,3,67.609434,,B,Afternoon,3,58.4230769,,B,Morn,4,71.9127273,,B,Noon,4,82.3381818,,B,Afternoon,4,68.0584906,,C,Morn,1,43.5519231,,C,Noon,1,70.6647059,,C,Afternoon,1,56.1173077,,C,Morn,2,36.9979592,,C,Noon,2,57.8888889,,C,Afternoon,2,56.4313726,,C,Morn,3,32.3127273,,C,Noon,3,52.9038462,,C,Afternoon,3,52.5403846,,C,Morn,4,45.1923077,,C,Noon,4,41.4384615,,C,Afternoon,4,29.4307692
A,Morn,1,61,,A,Noon,1,76.76,,A,Afternoon,1,71.65,,A,Morn,2,52.4300885,,A,Noon,2,65.688,,A,Afternoon,2,61.7352941,,A,Morn,3,59.8117647,,A,Noon,3,73.8711539,,A,Afternoon,3,60.7462963,,A,Morn,4,41.0019608,,A,Noon,4,67.2576923,,A,Afternoon,4,61.5892857,,B,Morn,1,76.4053571,,B,Noon,1,66.9301887,,B,Afternoon,1,66.4925926,,B,Morn,2,55.0705882,,B,Noon,2,69.1781818,,B,Afternoon,2,71.9471698,,B,Morn,3,58.6185185,,B,Noon,3,64.7490566,,B,Afternoon,3,58.2826923,,B,Morn,4,68.0290909,,B,Noon,4,81.6054546,,B,Afternoon,4,68.5566038,,C,Morn,1,44.7288462,,C,Noon,1,68.6372549,,C,Afternoon,1,56.6884615,,C,Morn,2,37.1857143,,C,Noon,2,58.7981482,,C,Afternoon,2,56.1784314,,C,Morn,3,37.3072727,,C,Noon,3,46,,C,Afternoon,3,49.2461539,,C,Morn,4,47.0615385,,C,Noon,4,44.4826923,,C,Afternoon,4,35.2076923
A,Morn,1,58.4,,A,Noon,1,76.76,,A,Afternoon,1,74.1,,A,Morn,2,51.2823009,,A,Noon,2,62.51,,A,Afternoon,2,64.7156863,,A,Morn,3,58.4254902,,A,Noon,3,68.7519231,,A,Afternoon,3,69.3314815,,A,Morn,4,39.9705882,,A,Noon,4,69.3346154,,A,Afternoon,4,62.3839286,,B,Morn,1,74.8732143,,B,Noon,1,73.4566038,,B,Afternoon,1,66.6740741,,B,Morn,2,53.7862745,,B,Noon,2,65.0927273,,B,Afternoon,2,66.7509434,,B,Morn,3,64.0907407,,B,Noon,3,62.9867925,,B,Afternoon,3,57.5307692,,B,Morn,4,70.5418182,,B,Noon,4,62.8854546,,B,Afternoon,4,69.945283,,C,Morn,1,44.7634615,,C,Noon,1,68.845098,,C,Afternoon,1,55.4923077,,C,Morn,2,37.6918367,,C,Noon,2,56.8462963,,C,Afternoon,2,55.745098,,C,Morn,3,35.0872727,,C,Noon,3,45.2923077,,C,Afternoon,3,47.4384615,,C,Morn,4,43.8153846,,C,Noon,4,40.4692308,,C,Afternoon,4,37.1461539
A,Morn,1,56.04,,A,Noon,1,76.76,,A,Afternoon,1,75.25,,A,Morn,2,53.4415929,,A,Noon,2,63.656,,A,Afternoon,2,64.4352941,,A,Morn,3,56.3882353,,A,Noon,3,68.9,,A,Afternoon,3,73.5981482,,A,Morn,4,39.7196078,,A,Noon,4,67.3326923,,A,Afternoon,4,60.3553571,,B,Morn,1,76.4,,B,Noon,1,73.8490566,,B,Afternoon,1,66.3259259,,B,Morn,2,52.9882353,,B,Noon,2,67.1890909,,B,Afternoon,2,68.8867925,,B,Morn,3,64,,B,Noon,3,63.2245283,,B,Afternoon,3,64.7634615,,B,Morn,4,76.5054546,,B,Noon,4,72.5418182,,B,Afternoon,4,69.5962264,,C,Morn,1,45.1,,C,Noon,1,66.6705882,,C,Afternoon,1,54.8576923,,C,Morn,2,39.0612245,,C,Noon,2,55.1296296,,C,Afternoon,2,57.1392157,,C,Morn,3,38.82,,C,Noon,3,45.0096154,,C,Afternoon,3,39.7730769,,C,Morn,4,42.7730769,,C,Noon,4,43.9884615,,C,Afternoon,4,36.5634615
A,Morn,1,58.16,,A,Noon,1,76.76,,A,Afternoon,1,70,,A,Morn,2,56.1911504,,A,Noon,2,63.278,,A,Afternoon,2,61.8215686,,A,Morn,3,54.9803922,,A,Noon,3,65.7788462,,A,Afternoon,3,81.1388889,,A,Morn,4,48.0333333,,A,Noon,4,69.5615385,,A,Afternoon,4,60.325,,B,Morn,1,74.4107143,,B,Noon,1,73.7867925,,B,Afternoon,1,67.212963,,B,Morn,2,54.7960784,,B,Noon,2,64.52,,B,Afternoon,2,69.7264151,,B,Morn,3,62.1333333,,B,Noon,3,61.6226415,,B,Afternoon,3,60.2442308,,B,Morn,4,72.1472727,,B,Noon,4,73.0763636,,B,Afternoon,4,69.1566038,,C,Morn,1,45.1961539,,C,Noon,1,69.3784314,,C,Afternoon,1,61.8442308,,C,Morn,2,40.344898,,C,Noon,2,59.2203704,,C,Afternoon,2,58.6176471,,C,Morn,3,32.52,,C,Noon,3,45.6346154,,C,Afternoon,3,46.5673077,,C,Morn,4,42.6615385,,C,Noon,4,44.075,,C,Afternoon,4,32.4538462
A,Morn,1,59.44,,A,Noon,1,76.76,,A,Afternoon,1,80.6,,A,Morn,2,58.7469027,,A,Noon,2,63.44,,A,Afternoon,2,62.145098,,A,Morn,3,54.0078431,,A,Noon,3,68.0230769,,A,Afternoon,3,81.7703704,,A,Morn,4,52.6235294,,A,Noon,4,71.0557692,,A,Afternoon,4,61.2785714,,B,Morn,1,73.3803571,,B,Noon,1,72.4396226,,B,Afternoon,1,66.8314815,,B,Morn,2,55.945098,,B,Noon,2,67.8927273,,B,Afternoon,2,71.1283019,,B,Morn,3,65.5203704,,B,Noon,3,61.8566038,,B,Afternoon,3,61.6788462,,B,Morn,4,71.9109091,,B,Noon,4,73.6636364,,B,Afternoon,4,67.4886793,,C,Morn,1,47.5653846,,C,Noon,1,70.1431373,,C,Afternoon,1,62.8346154,,C,Morn,2,38.8530612,,C,Noon,2,57.1740741,,C,Afternoon,2,58.7098039,,C,Morn,3,32.5327273,,C,Noon,3,46.2230769,,C,Afternoon,3,46.6615385,,C,Morn,4,46.7384615,,C,Noon,4,45.6634615,,C,Afternoon,4,28.8423077
A,Morn,1,59.58,,A,Noon,1,76.76,,A,Afternoon,1,76.6,,A,Morn,2,49.6292035,,A,Noon,2,64.54,,A,Afternoon,2,65.3784314,,A,Morn,3,51.7627451,,A,Noon,3,75.1923077,,A,Afternoon,3,80.8722222,,A,Morn,4,55.1843137,,A,Noon,4,71.025,,A,Afternoon,4,62.2678571,,B,Morn,1,71.1875,,B,Noon,1,70.9433962,,B,Afternoon,1,66.9462963,,B,Morn,2,52.4333333,,B,Noon,2,67.4381818,,B,Afternoon,2,69.8169811,,B,Morn,3,62.3240741,,B,Noon,3,61.4716981,,B,Afternoon,3,63.5307692,,B,Morn,4,73.5509091,,B,Noon,4,84.7236364,,B,Afternoon,4,67.4679245,,C,Morn,1,47.3211539,,C,Noon,1,68.5901961,,C,Afternoon,1,58.1153846,,C,Morn,2,37.522449,,C,Noon,2,62.6592593,,C,Afternoon,2,57.6235294,,C,Morn,3,33.0672727,,C,Noon,3,45.8538462,,C,Afternoon,3,46.8653846,,C,Morn,4,44.1269231,,C,Noon,4,44.6903846,,C,Afternoon,4,29.6173077
A,Morn,1,56.2,,A,Noon,1,76.76,,A,Afternoon,1,82.1,,A,Morn,2,47.780531,,A,Noon,2,63.964,,A,Afternoon,2,66.4156863,,A,Morn,3,52.8843137,,A,Noon,3,67.9576923,,A,Afternoon,3,84.4555556,,A,Morn,4,51.4431373,,A,Noon,4,68.8269231,,A,Afternoon,4,61.3339286,,B,Morn,1,79.575,,B,Noon,1,70.9792453,,B,Afternoon,1,68.7740741,,B,Morn,2,54.9313726,,B,Noon,2,72.6218182,,B,Afternoon,2,70.1603774,,B,Morn,3,61.2,,B,Noon,3,60.9415094,,B,Afternoon,3,63.5730769,,B,Morn,4,71.1672727,,B,Noon,4,68.2890909,,B,Afternoon,4,66.3132076,,C,Morn,1,45.4653846,,C,Noon,1,68.1529412,,C,Afternoon,1,62.175,,C,Morn,2,38.3591837,,C,Noon,2,64.2055556,,C,Afternoon,2,55.4568628,,C,Morn,3,33.9527273,,C,Noon,3,45.65,,C,Afternoon,3,47.0442308,,C,Morn,4,37.0403846,,C,Noon,4,43.6480769,,C,Afternoon,4,30.6326923
A,Morn,1,55.06,,A,Noon,1,76.76,,A,Afternoon,1,73.8,,A,Morn,2,47.1964602,,A,Noon,2,62.014,,A,Afternoon,2,72.6686275,,A,Morn,3,66.227451,,A,Noon,3,70.4538462,,A,Afternoon,3,84.6981482,,A,Morn,4,49.0294118,,A,Noon,4,69.6076923,,A,Afternoon,4,60.9714286,,B,Morn,1,81.5125,,B,Noon,1,73.0301887,,B,Afternoon,1,72.562963,,B,Morn,2,54.6588235,,B,Noon,2,66.5509091,,B,Afternoon,2,69.0226415,,B,Morn,3,62.9518519,,B,Noon,3,60.9490566,,B,Afternoon,3,57.9403846,,B,Morn,4,73.7272727,,B,Noon,4,60.3254546,,B,Afternoon,4,68.6037736,,C,Morn,1,44.9,,C,Noon,1,69.8215686,,C,Afternoon,1,59.6365385,,C,Morn,2,39.8918367,,C,Noon,2,60.2055556,,C,Afternoon,2,58.4117647,,C,Morn,3,32.9509091,,C,Noon,3,56.45,,C,Afternoon,3,48.2076923,,C,Morn,4,36.7730769,,C,Noon,4,42.1557692,,C,Afternoon,4,29.6038462
A,Morn,1,58.18,,A,Noon,1,76.76,,A,Afternoon,1,77.8,,A,Morn,2,46.7884956,,A,Noon,2,61.77,,A,Afternoon,2,68.4039216,,A,Morn,3,77.6313726,,A,Noon,3,67.3711539,,A,Afternoon,3,84.937037,,A,Morn,4,53.7470588,,A,Noon,4,67.8326923,,A,Afternoon,4,61.9946429,,B,Morn,1,86.8982143,,B,Noon,1,68.9113208,,B,Afternoon,1,70.9574074,,B,Morn,2,55.0901961,,B,Noon,2,64.72,,B,Afternoon,2,70.9754717,,B,Morn,3,64.9925926,,B,Noon,3,61.2,,B,Afternoon,3,55.4384615,,B,Morn,4,71.3036364,,B,Noon,4,71.0636364,,B,Afternoon,4,65.5471698,,C,Morn,1,44.5826923,,C,Noon,1,68.4215686,,C,Afternoon,1,58.7576923,,C,Morn,2,37.4836735,,C,Noon,2,60.3351852,,C,Afternoon,2,55.6196078,,C,Morn,3,33.7527273,,C,Noon,3,53.975,,C,Afternoon,3,44.4153846,,C,Morn,4,38.675,,C,Noon,4,42.6653846,,C,Afternoon,4,30.2769231
