Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Gain Bin Mean,,Location,Time of Day,Day,Gain Bin Mean,,Location,Time of Day,Day,Gain Bin Mean,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level,,Location,Time of Day,Day,Average Sound Level
Art,Morning,Tue,65.8106,,Art,Afternoon,1,75.0586,,Art,Evening,1,58.44,,Art,Morning,2,67.1602,,Art,Afternoon,2,64.5294,,Art,Evening,2,67.525,,Art,Morning,3,60.62,,Art,Afternoon,3,70.363,,Art,Evening,3,63.7714,,Art,Morning,4,74.14018,,Art,Afternoon,4,66.96109,,Art,Evening,4,60.91509,,Front,Morning,1,83.49,,Front,Afternoon,1,64.7892,,Front,Evening,1,64.8178,,Front,Morning,2,73.7556,,Front,Afternoon,2,66.138,,Front,Evening,2,79.548,,Front,Morning,3,76.5148,,Front,Afternoon,3,71.494,,Front,Evening,3,60.51868,,Front,Morning,4,70.29774,,Front,Afternoon,4,71.80132,,Front,Evening,4,72.29,,Sports,Morning,1,64.4742,,Sports,Afternoon,1,72.634,,Sports,Evening,1,72.904,,Sports,Morning,2,76.5148,,Sports,Afternoon,2,71.494,,Sports,Evening,2,72.87,,Sports,Morning,3,69.67,,Sports,Afternoon,3,59.318,,Sports,Evening,3,79.23172,,Sports,Morning,4,73.06,,Sports,Afternoon,4,58.806,,Sports,Evening,4,74.28327
Art,Morning,Tue,64.4314,,Art,Afternoon,1,74.9456,,Art,Evening,1,58.97,,Art,Morning,2,67.1122,,Art,Afternoon,2,59.0854,,Art,Evening,2,68.3268,,Art,Morning,3,59.538,,Art,Afternoon,3,66.2846,,Art,Evening,3,64.8752,,Art,Morning,4,73.41611,,Art,Afternoon,4,70.95963,,Art,Evening,4,64.31481,,Front,Morning,1,83.542,,Front,Afternoon,1,68.4278,,Front,Evening,1,63.841,,Front,Morning,2,69.2186,,Front,Afternoon,2,67.714,,Front,Evening,2,77.6626,,Front,Morning,3,74.1272,,Front,Afternoon,3,66.6524,,Front,Evening,3,61.22245,,Front,Morning,4,70.84222,,Front,Afternoon,4,71.67833,,Front,Evening,4,71.52907,,Sports,Morning,1,65.1142,,Sports,Afternoon,1,80.372,,Sports,Evening,1,74.5076,,Sports,Morning,2,74.1272,,Sports,Afternoon,2,66.6524,,Sports,Evening,2,73.064,,Sports,Morning,3,66.78236,,Sports,Afternoon,3,66.112,,Sports,Evening,3,77.9419,,Sports,Morning,4,66.93,,Sports,Afternoon,4,60.866,,Sports,Evening,4,74.39273
Art,Morning,Tue,61.5144,,Art,Afternoon,1,74.4462,,Art,Evening,1,61.692,,Art,Morning,2,67.865,,Art,Afternoon,2,58.7494,,Art,Evening,2,68.3006,,Art,Morning,3,55.232,,Art,Afternoon,3,61.2658,,Art,Evening,3,58.3404,,Art,Morning,4,76.05382,,Art,Afternoon,4,69.922,,Art,Evening,4,67.95727,,Front,Morning,1,84.454,,Front,Afternoon,1,74.8088,,Front,Evening,1,70.5606,,Front,Morning,2,70.6252,,Front,Afternoon,2,67.862,,Front,Evening,2,75.3222,,Front,Morning,3,66.9632,,Front,Afternoon,3,74.4422,,Front,Evening,3,61.24774,,Front,Morning,4,71.25093,,Front,Afternoon,4,69.10547,,Front,Evening,4,72.55717,,Sports,Morning,1,60.0734,,Sports,Afternoon,1,80.708,,Sports,Evening,1,75.4868,,Sports,Morning,2,66.9632,,Sports,Afternoon,2,74.4422,,Sports,Evening,2,72.556,,Sports,Morning,3,68.26364,,Sports,Afternoon,3,72.324,,Sports,Evening,3,79.17345,,Sports,Morning,4,67.672,,Sports,Afternoon,4,61.776,,Sports,Evening,4,73.06291
Art,Morning,Tue,63.5524,,Art,Afternoon,1,74.8864,,Art,Evening,1,59.146,,Art,Morning,2,69.9312,,Art,Afternoon,2,66.8746,,Art,Evening,2,69.0946,,Art,Morning,3,51.258,,Art,Afternoon,3,65.2418,,Art,Evening,3,60.5448,,Art,Morning,4,77.95818,,Art,Afternoon,4,69.15727,,Art,Evening,4,69.73927,,Front,Morning,1,82.102,,Front,Afternoon,1,77.6626,,Front,Evening,1,68.3544,,Front,Morning,2,66.3498,,Front,Afternoon,2,70.426,,Front,Evening,2,75.0872,,Front,Morning,3,66.65,,Front,Afternoon,3,67.7936,,Front,Evening,3,64.42887,,Front,Morning,4,70.69774,,Front,Afternoon,4,72.80623,,Front,Evening,4,72.00407,,Sports,Morning,1,65.7464,,Sports,Afternoon,1,76.368,,Sports,Evening,1,70.2974,,Sports,Morning,2,66.65,,Sports,Afternoon,2,67.7936,,Sports,Evening,2,70.556,,Sports,Morning,3,64.552,,Sports,Afternoon,3,79.004,,Sports,Evening,3,76.21603,,Sports,Morning,4,66.97346939,,Sports,Afternoon,4,62.488,,Sports,Evening,4,69.01145
Art,Morning,Tue,61.823,,Art,Afternoon,1,78.3308,,Art,Evening,1,61.336,,Art,Morning,2,68.1376,,Art,Afternoon,2,61.4936,,Art,Evening,2,67.4842,,Art,Morning,3,51.712,,Art,Afternoon,3,59.621,,Art,Evening,3,55.7892,,Art,Morning,4,71.93655,,Art,Afternoon,4,68.714,,Art,Evening,4,70.72109,,Front,Morning,1,81.584,,Front,Afternoon,1,68.6536,,Front,Evening,1,59.1284,,Front,Morning,2,68.0356,,Front,Afternoon,2,64.618,,Front,Evening,2,78.2282,,Front,Morning,3,68.0058,,Front,Afternoon,3,72.8996,,Front,Evening,3,64.85887,,Front,Morning,4,69.76944,,Front,Afternoon,4,71.84796,,Front,Evening,4,72.20962,,Sports,Morning,1,67.283,,Sports,Afternoon,1,67.82,,Sports,Evening,1,72.1722,,Sports,Morning,2,68.0058,,Sports,Afternoon,2,72.8996,,Sports,Evening,2,73.95,,Sports,Morning,3,66.45778,,Sports,Afternoon,3,79.586,,Sports,Evening,3,77.69362,,Sports,Morning,4,66.87843137,,Sports,Afternoon,4,63.23,,Sports,Evening,4,70.928
Art,Morning,Tue,63.6462,,Art,Afternoon,1,76.3612,,Art,Evening,1,68.77,,Art,Morning,2,66.6918,,Art,Afternoon,2,72.4672,,Art,Evening,2,67.1902,,Art,Morning,3,56.486,,Art,Afternoon,3,61.8564,,Art,Evening,3,52.9316,,Art,Morning,4,74.19727,,Art,Afternoon,4,71.11109,,Art,Evening,4,70.75764,,Front,Morning,1,81.852,,Front,Afternoon,1,68.127,,Front,Evening,1,63.219,,Front,Morning,2,69.3596,,Front,Afternoon,2,66.126,,Front,Evening,2,77.289,,Front,Morning,3,66.8366,,Front,Afternoon,3,67.0244,,Front,Evening,3,62.59358,,Front,Morning,4,71.7,,Front,Afternoon,4,69.11208,,Front,Evening,4,71.06278,,Sports,Morning,1,68.401,,Sports,Afternoon,1,65.676,,Sports,Evening,1,74.4148,,Sports,Morning,2,66.8366,,Sports,Afternoon,2,67.0244,,Sports,Evening,2,71.842,,Sports,Morning,3,67.42091,,Sports,Afternoon,3,79.926,,Sports,Evening,3,74.68724,,Sports,Morning,4,65.1,,Sports,Afternoon,4,62.418,,Sports,Evening,4,72.99418
Art,Morning,Tue,64.0628,,Art,Afternoon,1,76.5124,,Art,Evening,1,65.36,,Art,Morning,2,65.465,,Art,Afternoon,2,62.3896,,Art,Evening,2,65.8038,,Art,Morning,3,58.08,,Art,Afternoon,3,65.589,,Art,Evening,3,58.7954,,Art,Morning,4,73.304,,Art,Afternoon,4,77.66436,,Art,Evening,4,66.68036,,Front,Morning,1,82.436,,Front,Afternoon,1,76.9158,,Front,Evening,1,58.1634,,Front,Morning,2,78.6432,,Front,Afternoon,2,71.028,,Front,Evening,2,81.9972,,Front,Morning,3,64.5796,,Front,Afternoon,3,71.4272,,Front,Evening,3,64.11755,,Front,Morning,4,70.22208,,Front,Afternoon,4,71.14407,,Front,Evening,4,69.89528,,Sports,Morning,1,63.1006,,Sports,Afternoon,1,66.518,,Sports,Evening,1,67.5872,,Sports,Morning,2,64.5796,,Sports,Afternoon,2,71.4272,,Sports,Evening,2,70.866,,Sports,Morning,3,74.43345,,Sports,Afternoon,3,78.296,,Sports,Evening,3,77.12345,,Sports,Morning,4,67.45510204,,Sports,Afternoon,4,61.722,,Sports,Evening,4,70.588
Art,Morning,Tue,61.9168,,Art,Afternoon,1,76.3752,,Art,Evening,1,64.784,,Art,Morning,2,67.2964,,Art,Afternoon,2,64.1812,,Art,Evening,2,68.2988,,Art,Morning,3,53.33,,Art,Afternoon,3,59.344,,Art,Evening,3,49.4638,,Art,Morning,4,72.68,,Art,Afternoon,4,77.21782,,Art,Evening,4,66.35,,Front,Morning,1,80.924,,Front,Afternoon,1,79.5808,,Front,Evening,1,61.0698,,Front,Morning,2,80.7602,,Front,Afternoon,2,70.122,,Front,Evening,2,79.4544,,Front,Morning,3,65.0208,,Front,Afternoon,3,69.1172,,Front,Evening,3,65.11019,,Front,Morning,4,68.0437,,Front,Afternoon,4,72.85906,,Front,Evening,4,68.86759,,Sports,Morning,1,65.9566,,Sports,Afternoon,1,65.454,,Sports,Evening,1,66.9218,,Sports,Morning,2,65.0208,,Sports,Afternoon,2,69.1172,,Sports,Evening,2,69.072,,Sports,Morning,3,74.62055,,Sports,Afternoon,3,69.696,,Sports,Evening,3,76.10983,,Sports,Morning,4,66.80196078,,Sports,Afternoon,4,62.804,,Sports,Evening,4,69.32382
Art,Morning,Tue,59.801,,Art,Afternoon,1,76.8672,,Art,Evening,1,66.11,,Art,Morning,2,67.4474,,Art,Afternoon,2,59.2604,,Art,Evening,2,68.6752,,Art,Morning,3,50.3,,Art,Afternoon,3,55.8752,,Art,Evening,3,51.0446,,Art,Morning,4,69.74722,,Art,Afternoon,4,73.9413,,Art,Evening,4,64.84315,,Front,Morning,1,81.422,,Front,Afternoon,1,83.036,,Front,Evening,1,61.1232,,Front,Morning,2,74.6612,,Front,Afternoon,2,69.924,,Front,Evening,2,76.317,,Front,Morning,3,63.1482,,Front,Afternoon,3,72.5556,,Front,Evening,3,65.75302,,Front,Morning,4,68.82037,,Front,Afternoon,4,70.56434,,Front,Evening,4,69.39755,,Sports,Morning,1,67.1504,,Sports,Afternoon,1,66.702,,Sports,Evening,1,74.4928,,Sports,Morning,2,63.1482,,Sports,Afternoon,2,72.5556,,Sports,Evening,2,69.766,,Sports,Morning,3,74.50182,,Sports,Afternoon,3,63.664,,Sports,Evening,3,72.03741,,Sports,Morning,4,69.54,,Sports,Afternoon,4,62.742,,Sports,Evening,4,72.20636
Art,Morning,Tue,61.1864,,Art,Afternoon,1,77.6796,,Art,Evening,1,57.53,,Art,Morning,2,67.8708,,Art,Afternoon,2,63.6832,,Art,Evening,2,69.0664,,Art,Morning,3,52.19,,Art,Afternoon,3,61.4774,,Art,Evening,3,52.1106,,Art,Morning,4,71,,Art,Afternoon,4,70.568,,Art,Evening,4,66.41127,,Front,Morning,1,85.4,,Front,Afternoon,1,67.0162,,Front,Evening,1,62.961,,Front,Morning,2,74.9234,,Front,Afternoon,2,66.754,,Front,Evening,2,77.6654,,Front,Morning,3,62.6524,,Front,Afternoon,3,64.472,,Front,Evening,3,67.54509,,Front,Morning,4,69.57698,,Front,Afternoon,4,70.9263,,Front,Evening,4,71.27611,,Sports,Morning,1,68.1818,,Sports,Afternoon,1,68.798,,Sports,Evening,1,70.0132,,Sports,Morning,2,62.6524,,Sports,Afternoon,2,64.472,,Sports,Evening,2,69.624,,Sports,Morning,3,75.58909,,Sports,Afternoon,3,62.866,,Sports,Evening,3,74.8669,,Sports,Morning,4,63.23,,Sports,Afternoon,4,62.516,,Sports,Evening,4,69.29382
Art,Morning,Tue,58.0904,,Art,Afternoon,1,75.7626,,Art,Evening,1,58.786,,Art,Morning,2,69.4024,,Art,Afternoon,2,71.8058,,Art,Evening,2,69.6388,,Art,Morning,3,52.172,,Art,Afternoon,3,59.041,,Art,Evening,3,55.0296,,Art,Morning,4,71.18564,,Art,Afternoon,4,74.79291,,Art,Evening,4,69.39691,,Front,Morning,1,86.216,,Front,Afternoon,1,68.8056,,Front,Evening,1,64.472,,Front,Morning,2,75.4548,,Front,Afternoon,2,67.036,,Front,Evening,2,81.202,,Front,Morning,3,63.6828,,Front,Afternoon,3,73.8784,,Front,Evening,3,65.71722,,Front,Morning,4,69.67815,,Front,Afternoon,4,67.41434,,Front,Evening,4,70.6217,,Sports,Morning,1,61.8726,,Sports,Afternoon,1,75.704,,Sports,Evening,1,68.387,,Sports,Morning,2,63.6828,,Sports,Afternoon,2,73.8784,,Sports,Evening,2,73.202,,Sports,Morning,3,73.86182,,Sports,Afternoon,3,59.668,,Sports,Evening,3,75.23241,,Sports,Morning,4,56.814,,Sports,Afternoon,4,56.898,,Sports,Evening,4,69.63218
Art,Morning,Tue,60.7016,,Art,Afternoon,1,71.157,,Art,Evening,1,57.576,,Art,Morning,2,66.8836,,Art,Afternoon,2,71.2562,,Art,Evening,2,67.6892,,Art,Morning,3,56.106,,Art,Afternoon,3,59.6038,,Art,Evening,3,60.0488,,Art,Morning,4,72.062,,Art,Afternoon,4,71.13291,,Art,Evening,4,67.58745,,Front,Morning,1,85.148,,Front,Afternoon,1,60.4794,,Front,Evening,1,62.5434,,Front,Morning,2,74.2688,,Front,Afternoon,2,66.176,,Front,Evening,2,80.8046,,Front,Morning,3,67.2356,,Front,Afternoon,3,71.084,,Front,Evening,3,64.65396,,Front,Morning,4,70.69741,,Front,Afternoon,4,63.78,,Front,Evening,4,75.33241,,Sports,Morning,1,65.3888,,Sports,Afternoon,1,84.494,,Sports,Evening,1,69.2602,,Sports,Morning,2,67.2356,,Sports,Afternoon,2,71.084,,Sports,Evening,2,71.192,,Sports,Morning,3,72.27727,,Sports,Afternoon,3,60.672,,Sports,Evening,3,75.60052,,Sports,Morning,4,56.5755102,,Sports,Afternoon,4,55.096,,Sports,Evening,4,66.27582
Art,Morning,Tue,63.5296,,Art,Afternoon,1,69.2484,,Art,Evening,1,60.63,,Art,Morning,2,69.0204,,Art,Afternoon,2,62.9778,,Art,Evening,2,67.6692,,Art,Morning,3,53.836,,Art,Afternoon,3,65.7726,,Art,Evening,3,55.123,,Art,Morning,4,75.00491,,Art,Afternoon,4,74.62673,,Art,Evening,4,69.96691,,Front,Morning,1,84.356,,Front,Afternoon,1,67.145,,Front,Evening,1,58.2594,,Front,Morning,2,68.6572,,Front,Afternoon,2,69.608,,Front,Evening,2,80.8856,,Front,Morning,3,67.971,,Front,Afternoon,3,71.1842,,Front,Evening,3,64.95208,,Front,Morning,4,71.56593,,Front,Afternoon,4,66.33962,,Front,Evening,4,77.03868,,Sports,Morning,1,69.571,,Sports,Afternoon,1,81.346,,Sports,Evening,1,71.2644,,Sports,Morning,2,67.971,,Sports,Afternoon,2,71.1842,,Sports,Evening,2,70.962,,Sports,Morning,3,73.71273,,Sports,Afternoon,3,62.874,,Sports,Evening,3,75.75034,,Sports,Morning,4,59.3745098,,Sports,Afternoon,4,54.098,,Sports,Evening,4,69.608
Art,Morning,Tue,64.8224,,Art,Afternoon,1,75.5534,,Art,Evening,1,59.924,,Art,Morning,2,63.2404,,Art,Afternoon,2,56.308,,Art,Evening,2,69.5958,,Art,Morning,3,51.226,,Art,Afternoon,3,58.7898,,Art,Evening,3,58.8748,,Art,Morning,4,78.05945,,Art,Afternoon,4,73.34727,,Art,Evening,4,71.51036,,Front,Morning,1,83.732,,Front,Afternoon,1,68.4352,,Front,Evening,1,59.4398,,Front,Morning,2,68.513,,Front,Afternoon,2,66.596,,Front,Evening,2,78.6912,,Front,Morning,3,70.9624,,Front,Afternoon,3,73.0598,,Front,Evening,3,58.52019,,Front,Morning,4,73.00321,,Front,Afternoon,4,69.07925,,Front,Evening,4,77.27204,,Sports,Morning,1,67.9678,,Sports,Afternoon,1,72.26,,Sports,Evening,1,78.6928,,Sports,Morning,2,70.9624,,Sports,Afternoon,2,73.0598,,Sports,Evening,2,67.962,,Sports,Morning,3,70.27927,,Sports,Afternoon,3,59.46,,Sports,Evening,3,75.20948,,Sports,Morning,4,61.644,,Sports,Afternoon,4,56.544,,Sports,Evening,4,69.74564
Art,Morning,Tue,66.2798,,Art,Afternoon,1,78.455,,Art,Evening,1,64.23,,Art,Morning,2,63.3078,,Art,Afternoon,2,62.8208,,Art,Evening,2,71.404,,Art,Morning,3,51.802,,Art,Afternoon,3,62.2466,,Art,Evening,3,55.6714,,Art,Morning,4,75.84309,,Art,Afternoon,4,72.70382,,Art,Evening,4,70.74127,,Front,Morning,1,84.364,,Front,Afternoon,1,62.4198,,Front,Evening,1,63.0888,,Front,Morning,2,68.072,,Front,Afternoon,2,65.556,,Front,Evening,2,79.941,,Front,Morning,3,69.8296,,Front,Afternoon,3,67.3532,,Front,Evening,3,62.33302,,Front,Morning,4,72.41444,,Front,Afternoon,4,68.76407,,Front,Evening,4,80.31415,,Sports,Morning,1,61.4878,,Sports,Afternoon,1,68.534,,Sports,Evening,1,69.865,,Sports,Morning,2,69.8296,,Sports,Afternoon,2,67.3532,,Sports,Evening,2,70.642,,Sports,Morning,3,74.35852,,Sports,Afternoon,3,60.47,,Sports,Evening,3,77.37448,,Sports,Morning,4,65.78979592,,Sports,Afternoon,4,54.362,,Sports,Evening,4,68.85436
Art,Morning,Tue,66.5118,,Art,Afternoon,1,78.5308,,Art,Evening,1,69.738,,Art,Morning,2,63.3974,,Art,Afternoon,2,54.8504,,Art,Evening,2,74.6692,,Art,Morning,3,51.342,,Art,Afternoon,3,59.6178,,Art,Evening,3,57.1172,,Art,Morning,4,77.83491,,Art,Afternoon,4,71.96891,,Art,Evening,4,75.846,,Front,Morning,1,85.658,,Front,Afternoon,1,67.857,,Front,Evening,1,63.2808,,Front,Morning,2,73.0242,,Front,Afternoon,2,67.442,,Front,Evening,2,78.4534,,Front,Morning,3,68.8612,,Front,Afternoon,3,72.9166,,Front,Evening,3,71.00509,,Front,Morning,4,72.31778,,Front,Afternoon,4,69.48491,,Front,Evening,4,77.98019,,Sports,Morning,1,60.2792,,Sports,Afternoon,1,66.608,,Sports,Evening,1,73.226,,Sports,Morning,2,68.8612,,Sports,Afternoon,2,72.9166,,Sports,Evening,2,71.936,,Sports,Morning,3,73.02236,,Sports,Afternoon,3,59.69,,Sports,Evening,3,75.5231,,Sports,Morning,4,66.3254902,,Sports,Afternoon,4,54.318,,Sports,Evening,4,69.87145
Art,Morning,Tue,61.7928,,Art,Afternoon,1,76.9396,,Art,Evening,1,64.978,,Art,Morning,2,68.7524,,Art,Afternoon,2,60.8464,,Art,Evening,2,70.7562,,Art,Morning,3,50.286,,Art,Afternoon,3,59.9646,,Art,Evening,3,55.2346,,Art,Morning,4,70.42593,,Art,Afternoon,4,74.28778,,Art,Evening,4,78.37426,,Front,Morning,1,83.932,,Front,Afternoon,1,69.8486,,Front,Evening,1,62.3098,,Front,Morning,2,68.9404,,Front,Afternoon,2,65.674,,Front,Evening,2,82.3182,,Front,Morning,3,69.5554,,Front,Afternoon,3,73.6306,,Front,Evening,3,69.87774,,Front,Morning,4,70.56264,,Front,Afternoon,4,75.27585,,Front,Evening,4,76.24321,,Sports,Morning,1,66.0716,,Sports,Afternoon,1,66.288,,Sports,Evening,1,71.9774,,Sports,Morning,2,69.5554,,Sports,Afternoon,2,73.6306,,Sports,Evening,2,71.794,,Sports,Morning,3,80.15309,,Sports,Afternoon,3,61.24,,Sports,Evening,3,73.01621,,Sports,Morning,4,66.302,,Sports,Afternoon,4,54.102,,Sports,Evening,4,70.98891
Art,Morning,Tue,60.99,,Art,Afternoon,1,76.3918,,Art,Evening,1,62.004,,Art,Morning,2,65.9498,,Art,Afternoon,2,59.0374,,Art,Evening,2,70.8054,,Art,Morning,3,50.224,,Art,Afternoon,3,56.2566,,Art,Evening,3,46.7758,,Art,Morning,4,70.72091,,Art,Afternoon,4,75.41618,,Art,Evening,4,78.13164,,Front,Morning,1,84.288,,Front,Afternoon,1,69.2074,,Front,Evening,1,62.6968,,Front,Morning,2,67.75,,Front,Afternoon,2,69.062,,Front,Evening,2,80.605,,Front,Morning,3,69.8674,,Front,Afternoon,3,66.7016,,Front,Evening,3,69.59038,,Front,Morning,4,69.85722,,Front,Afternoon,4,71.29444,,Front,Evening,4,71.19648,,Sports,Morning,1,66.1492,,Sports,Afternoon,1,65.546,,Sports,Evening,1,71.9012,,Sports,Morning,2,69.8674,,Sports,Afternoon,2,66.7016,,Sports,Evening,2,70.49,,Sports,Morning,3,77.57145,,Sports,Afternoon,3,61.52,,Sports,Evening,3,76.38241,,Sports,Morning,4,65.728,,Sports,Afternoon,4,55.422,,Sports,Evening,4,71.33727
Art,Morning,Tue,60.6488,,Art,Afternoon,1,76.6178,,Art,Evening,1,60.712,,Art,Morning,2,65.7584,,Art,Afternoon,2,61.777,,Art,Evening,2,70.9206,,Art,Morning,3,54.772,,Art,Afternoon,3,52.8886,,Art,Evening,3,49.6556,,Art,Morning,4,73.13709,,Art,Afternoon,4,75.10491,,Art,Evening,4,77.01127,,Front,Morning,1,83.476,,Front,Afternoon,1,69.8404,,Front,Evening,1,64.4528,,Front,Morning,2,68.1104,,Front,Afternoon,2,68.404,,Front,Evening,2,81.5442,,Front,Morning,3,67.1262,,Front,Afternoon,3,74.1564,,Front,Evening,3,70.13717,,Front,Morning,4,69.27537,,Front,Afternoon,4,61.71151,,Front,Evening,4,68.94264,,Sports,Morning,1,67.2294,,Sports,Afternoon,1,65.608,,Sports,Evening,1,67.979,,Sports,Morning,2,67.1262,,Sports,Afternoon,2,74.1564,,Sports,Evening,2,71.788,,Sports,Morning,3,78.42127,,Sports,Afternoon,3,63.314,,Sports,Evening,3,74.4031,,Sports,Morning,4,67.216,,Sports,Afternoon,4,56.932,,Sports,Evening,4,75.22964
Art,Morning,Tue,57.626,,Art,Afternoon,1,76.8376,,Art,Evening,1,60.404,,Art,Morning,2,68.4938,,Art,Afternoon,2,60.0484,,Art,Evening,2,68.838,,Art,Morning,3,56.96,,Art,Afternoon,3,56.0358,,Art,Evening,3,50.734,,Art,Morning,4,71.94382,,Art,Afternoon,4,75.68509,,Art,Evening,4,73.80873,,Front,Morning,1,83.388,,Front,Afternoon,1,72.9042,,Front,Evening,1,66.9384,,Front,Morning,2,66.7864,,Front,Afternoon,2,62.784,,Front,Evening,2,80.1284,,Front,Morning,3,65.7802,,Front,Afternoon,3,70.2132,,Front,Evening,3,71.67283,,Front,Morning,4,70.02623,,Front,Afternoon,4,62.19611,,Front,Evening,4,69.81241,,Sports,Morning,1,61.752,,Sports,Afternoon,1,66.762,,Sports,Evening,1,73.8382,,Sports,Morning,2,65.7802,,Sports,Afternoon,2,70.2132,,Sports,Evening,2,73.172,,Sports,Morning,3,82.44527,,Sports,Afternoon,3,58.514,,Sports,Evening,3,78.42672,,Sports,Morning,4,64.80204082,,Sports,Afternoon,4,54.312,,Sports,Evening,4,73.72927
Art,Morning,Tue,58.6032,,Art,Afternoon,1,74.3584,,Art,Evening,1,61.336,,Art,Morning,2,63.2758,,Art,Afternoon,2,58.1834,,Art,Evening,2,68.336,,Art,Morning,3,60.954,,Art,Afternoon,3,58.1028,,Art,Evening,3,48.429,,Art,Morning,4,75.04491,,Art,Afternoon,4,74.716,,Art,Evening,4,75.44182,,Front,Morning,1,82.956,,Front,Afternoon,1,68.2476,,Front,Evening,1,65.9918,,Front,Morning,2,68.1754,,Front,Afternoon,2,61.258,,Front,Evening,2,77.3184,,Front,Morning,3,68.6124,,Front,Afternoon,3,66.3538,,Front,Evening,3,73.28453,,Front,Morning,4,70.46259,,Front,Afternoon,4,61.03189,,Front,Evening,4,70.1634,,Sports,Morning,1,60.7892,,Sports,Afternoon,1,65.662,,Sports,Evening,1,69.2452,,Sports,Morning,2,68.6124,,Sports,Afternoon,2,66.3538,,Sports,Evening,2,75.814,,Sports,Morning,3,71.98509,,Sports,Afternoon,3,59.326,,Sports,Evening,3,78.70431,,Sports,Morning,4,62.3745098,,Sports,Afternoon,4,54.3,,Sports,Evening,4,69.56618
Art,Morning,Tue,56.5108,,Art,Afternoon,1,72.1054,,Art,Evening,1,61.448,,Art,Morning,2,63.7436,,Art,Afternoon,2,60.5576,,Art,Evening,2,68.7028,,Art,Morning,3,59.998,,Art,Afternoon,3,53.169,,Art,Evening,3,50.9914,,Art,Morning,4,72.48,,Art,Afternoon,4,77.44145,,Art,Evening,4,76.67527,,Front,Morning,1,81.96,,Front,Afternoon,1,76.1812,,Front,Evening,1,60.9958,,Front,Morning,2,69.994,,Front,Afternoon,2,62.944,,Front,Evening,2,80.3128,,Front,Morning,3,68.7874,,Front,Afternoon,3,73.3884,,Front,Evening,3,74.91453,,Front,Morning,4,71.225,,Front,Afternoon,4,63.26434,,Front,Evening,4,69.71704,,Sports,Morning,1,65.359,,Sports,Afternoon,1,65.716,,Sports,Evening,1,70.5968,,Sports,Morning,2,68.7874,,Sports,Afternoon,2,73.3884,,Sports,Evening,2,72.012,,Sports,Morning,3,75.27382,,Sports,Afternoon,3,57.986,,Sports,Evening,3,78.2069,,Sports,Morning,4,66.884,,Sports,Afternoon,4,53.948,,Sports,Evening,4,69.21855
Art,Morning,Tue,52.7566,,Art,Afternoon,1,71.41,,Art,Evening,1,62.152,,Art,Morning,2,66.2576,,Art,Afternoon,2,61.379,,Art,Evening,2,69.6438,,Art,Morning,3,61.574,,Art,Afternoon,3,57.5188,,Art,Evening,3,60.7834,,Art,Morning,4,72.46945,,Art,Afternoon,4,77.96745,,Art,Evening,4,74.68982,,Front,Morning,1,81.972,,Front,Afternoon,1,73.5466,,Front,Evening,1,60.7914,,Front,Morning,2,73.8846,,Front,Afternoon,2,65.082,,Front,Evening,2,75.2384,,Front,Morning,3,64.3446,,Front,Afternoon,3,73.1806,,Front,Evening,3,75.22566,,Front,Morning,4,71.51038,,Front,Afternoon,4,65.44889,,Front,Evening,4,72.08509,,Sports,Morning,1,68.869,,Sports,Afternoon,1,66.096,,Sports,Evening,1,78.7516,,Sports,Morning,2,64.3446,,Sports,Afternoon,2,73.1806,,Sports,Evening,2,70.864,,Sports,Morning,3,75.26818,,Sports,Afternoon,3,60.602,,Sports,Evening,3,79.55931,,Sports,Morning,4,63.642,,Sports,Afternoon,4,56.876,,Sports,Evening,4,71.42509
